Element Number	Element Type	Nodes	
112	Tet10	3394	16461	4743	3395	37229	44686	37223	37221	37237	37232	
113	Tet10	5264	16460	5853	15848	47926	51730	47921	47925	102373	51728	
114	Tet10	5853	16460	14507	15848	51730	98406	51727	51728	102373	98403	
115	Tet10	13392	14507	16460	15848	92733	98406	92741	92737	98403	102373	
116	Tet10	13392	16460	14508	15848	92741	98411	92734	92737	102373	98409	
117	Tet10	5800	5853	16460	14507	51476	51730	51480	51478	51727	98406	
118	Tet10	5264	16460	5800	5853	47926	51480	47920	47921	51730	51476	
119	Tet10	5125	5800	16460	15220	46703	51480	46707	46706	51479	101334	
120	Tet10	5800	14507	16460	15220	51478	98406	51480	51479	98400	101334	
121	Tet10	13392	16460	14507	16148	92741	98406	92733	92738	102535	98404	
122	Tet10	5264	14508	16460	15848	47924	98411	47926	47925	98409	102373	
123	Tet10	14507	16460	15220	16148	98406	101334	98400	98404	102535	101331	
124	Tet10	13195	16460	14034	16148	91440	95512	91429	91438	102535	95508	
125	Tet10	13195	14034	16460	14508	91429	95512	91440	91433	95504	98411	
126	Tet10	5264	5535	16460	14508	47919	50001	47926	47924	50000	98411	
127	Tet10	5535	13195	16460	14508	49999	91440	50001	50000	91433	98411	
128	Tet10	5125	5264	16460	5800	46698	47926	46707	46703	47920	51480	
129	Tet10	13195	15220	16460	16148	91436	101334	91440	91438	101331	102535	
130	Tet10	5125	16460	13195	15220	46707	91440	46704	46706	101334	91436	
131	Tet10	5125	16460	5535	13195	46707	50001	46701	46704	91440	49999	
132	Tet10	5125	16460	5264	5535	46707	47926	46698	46701	50001	47919	
133	Tet10	12937	16459	15453	15939	89439	101878	89432	89434	102436	101876	
134	Tet10	12937	15453	16459	15672	89432	101878	89439	89433	101875	102212	
135	Tet10	11488	11499	16459	15672	81640	81734	81650	81649	81733	102212	
136	Tet10	11488	16459	11499	11514	81650	81734	81640	81643	81820	81727	
137	Tet10	12937	16459	15939	16131	89439	102436	89434	89437	102527	102434	
138	Tet10	14298	15453	16459	15939	97251	101878	97254	97252	101876	102436	
139	Tet10	11499	11514	16459	11524	81727	81820	81734	81729	81817	81875	
140	Tet10	11499	12863	16459	15672	81732	88782	81734	81733	88778	102212	
141	Tet10	11499	11524	16459	12863	81729	81875	81734	81732	81874	88782	
142	Tet10	11530	11545	16459	14298	81896	81956	81901	81898	81955	97254	
143	Tet10	11514	16459	11530	11545	81820	81901	81818	81819	81956	81896	
144	Tet10	11485	11530	16459	15708	81610	81901	81614	81613	81899	102255	
145	Tet10	11530	13077	16459	15708	81897	90523	81901	81899	90518	102255	
146	Tet10	12863	16459	15672	16100	88782	102212	88778	88781	102515	102210	
147	Tet10	13077	15939	16459	16131	90520	102436	90523	90521	102434	102527	
148	Tet10	13077	14298	16459	15939	90515	97254	90523	90520	97252	102436	
149	Tet10	11530	16459	13077	14298	81901	90523	81897	81898	97254	90515	
150	Tet10	12863	16459	14911	15708	88782	100099	88776	88779	102255	100095	
151	Tet10	13077	14911	16459	15708	90517	100099	90523	90518	100095	102255	
152	Tet10	11485	16459	11530	11514	81614	81901	81610	81608	81820	81818	
153	Tet10	11485	16459	12863	15708	81614	88782	81612	81613	102255	88779	
154	Tet10	11485	16459	11524	12863	81614	81875	81609	81612	88782	81874	
155	Tet10	11485	16459	11514	11524	81614	81820	81608	81609	81875	81817	
156	Tet10	13077	16459	14911	16131	90523	100099	90517	90521	102527	100098	
157	Tet10	13203	14596	16458	14870	91496	98882	91503	91499	98878	100006	
158	Tet10	13203	14558	16458	14596	91495	98683	91503	91496	98671	98882	
159	Tet10	10010	16458	14596	14870	73249	98882	73247	73248	100006	98878	
160	Tet10	9848	10010	16458	14596	72324	73249	72327	72326	73247	98882	
161	Tet10	9848	16458	14558	14596	72327	98683	72325	72326	98882	98671	
162	Tet10	13203	16458	14931	16029	91503	100141	91500	91502	102483	100140	
163	Tet10	13294	14931	16458	16029	92155	100141	92159	92158	100140	102483	
164	Tet10	13203	14870	16458	16029	91499	100006	91503	91502	100005	102483	
165	Tet10	13203	16458	14558	14931	91503	98683	91495	91500	100141	98674	
166	Tet10	13294	14558	16458	14931	92153	98683	92159	92155	98674	100141	
167	Tet10	9952	16458	10010	14870	73023	73249	73020	73021	100006	73248	
168	Tet10	9848	16458	10010	9952	72327	73249	72324	72322	73023	73020	
169	Tet10	9848	16458	9884	14558	72327	72645	72319	72325	98683	72643	
170	Tet10	9884	16458	13294	14558	72645	92159	72642	72643	98683	92153	
171	Tet10	9884	16458	9901	13294	72645	72757	72639	72642	92159	72754	
172	Tet10	9848	9884	16458	9901	72319	72645	72327	72320	72639	72757	
173	Tet10	9952	16458	14870	16029	73023	100006	73021	73022	102483	100005	
174	Tet10	9901	16458	9952	16029	72757	73023	72750	72756	102483	73022	
175	Tet10	9901	13294	16458	16029	72754	92159	72757	72756	92158	102483	
176	Tet10	9848	9901	16458	9952	72320	72757	72327	72322	72750	73023	
177	Tet10	13114	14471	16457	15374	90803	98196	90811	90809	98195	101736	
178	Tet10	13114	16457	15125	15374	90811	100919	90806	90809	101736	100917	
179	Tet10	11349	16457	14471	15374	80874	98196	80871	80873	101736	98195	
180	Tet10	11349	15125	16457	15374	80872	100919	80874	80873	100917	101736	
181	Tet10	13114	13487	16457	14471	90801	93254	90811	90803	93249	98196	
182	Tet10	11378	11394	16457	14360	81083	81160	81087	81085	81159	97622	
183	Tet10	11349	16457	11378	11394	80874	81087	80867	80869	81160	81083	
184	Tet10	11361	14471	16457	13487	80971	98196	80973	80969	93249	93254	
185	Tet10	11349	16457	11361	14471	80874	80973	80865	80871	98196	80971	
186	Tet10	11361	16457	11366	14472	80973	81012	80965	80972	98201	81011	
187	Tet10	11361	13487	16457	14472	80969	93254	80973	80972	93250	98201	
188	Tet10	13114	16457	13487	16022	90811	93254	90801	90810	102481	93252	
189	Tet10	13114	15125	16457	16022	90806	100919	90811	90810	100918	102481	
190	Tet10	11378	16457	15125	14360	81087	100919	81086	81085	97622	97619	
191	Tet10	11349	11378	16457	15125	80867	81087	80874	80872	81086	100919	
192	Tet10	11349	16457	11394	11366	80874	81160	80869	80866	81012	81007	
193	Tet10	11366	11394	14360	16457	81007	81159	81010	81012	81160	97622	
194	Tet10	11366	16457	14360	14472	81012	97622	81010	81011	98201	97617	
195	Tet10	11349	11361	16457	11366	80865	80973	80874	80866	80965	81012	
196	Tet10	13487	16457	14472	16022	93254	98201	93250	93252	102481	98199	
197	Tet10	14360	14472	16457	16022	97617	98201	97622	97621	98199	102481	
198	Tet10	14360	16457	15125	16022	97622	100919	97619	97621	102481	100918	
199	Tet10	14673	16456	15131	16291	99245	100961	99241	99244	102568	100960	
200	Tet10	14146	16456	15131	14673	96307	100961	96304	96302	99245	99241	
201	Tet10	9012	14146	16456	15574	68366	96307	68368	68367	96305	102078	
202	Tet10	8824	9012	16456	15574	67230	68368	67236	67235	68367	102078	
203	Tet10	8824	9012	8956	16456	67230	68124	67229	67236	68368	68125	
204	Tet10	13002	16456	13128	16019	89962	90929	89956	89961	102479	90928	
205	Tet10	13002	15574	16456	16019	89960	102078	89962	89961	102077	102479	
206	Tet10	8824	16456	13002	15574	67236	89962	67233	67235	102078	89960	
207	Tet10	8824	13128	13002	16456	67234	89956	67233	67236	90929	89962	
208	Tet10	15131	16456	15275	16291	100961	101528	100954	100960	102568	101527	
209	Tet10	15131	15275	16456	16019	100954	101528	100961	100959	101526	102479	
210	Tet10	8873	14285	16456	16291	67633	97179	67635	67634	97177	102568	
211	Tet10	14285	15275	16456	16291	97175	101528	97179	97177	101527	102568	
212	Tet10	14285	16456	15275	16019	97179	101528	97175	97176	102479	101526	
213	Tet10	8873	8895	16456	14285	67630	67777	67635	67633	67776	97179	
214	Tet10	8873	8895	8956	16456	67630	67772	67632	67635	67777	68125	
215	Tet10	8824	16456	8895	13128	67236	67777	67227	67234	90929	67775	
216	Tet10	8824	8956	8895	16456	67229	67772	67227	67236	68125	67777	
217	Tet10	8895	13128	16456	14285	67775	90929	67777	67776	90926	97179	
218	Tet10	13128	16456	14285	16019	90929	97179	90926	90928	102479	97176	
219	Tet10	5774	16455	6084	13173	51356	52653	51352	51354	91283	52650	
220	Tet10	5123	6084	5774	16455	46683	51352	46682	46688	52653	51356	
221	Tet10	14571	16455	15181	15533	98754	101163	98748	98751	102018	101160	
222	Tet10	13260	15181	16455	15533	91929	101163	91933	91930	101160	102018	
223	Tet10	6088	13260	16455	14414	52667	91933	52669	52668	91926	97912	
224	Tet10	5123	16455	6088	13260	46688	52669	46684	46686	91933	52667	
225	Tet10	5774	16455	13173	14414	51356	91283	51354	51355	97912	91274	
226	Tet10	13260	16455	14470	16005	91933	98193	91927	91931	102475	98191	
227	Tet10	13260	14470	16455	15181	91927	98193	91933	91929	98189	101163	
228	Tet10	5123	6084	16455	16005	46683	52653	46688	46687	52652	102475	
229	Tet10	6084	14597	16455	16005	52651	98890	52653	52652	98889	102475	
230	Tet10	6084	13173	16455	14597	52650	91283	52653	52651	91276	98890	
231	Tet10	13260	16455	14414	15533	91933	97912	91926	91930	102018	97910	
232	Tet10	14414	16455	14571	15533	97912	98754	97906	97910	102018	98751	
233	Tet10	5123	16455	13260	16005	46688	91933	46686	46687	102475	91931	
234	Tet10	13173	14414	16455	15225	91274	97912	91283	91278	97908	101351	
235	Tet10	13202	16455	15956	16128	91494	102447	91492	91493	102526	102446	
236	Tet10	13202	16455	14597	15956	91494	98890	91487	91492	102447	98888	
237	Tet10	14470	14597	16455	15956	98188	98890	98193	98190	98888	102447	
238	Tet10	14571	15956	16455	16128	98752	102447	98754	98753	102446	102526	
239	Tet10	13202	15225	16455	16128	91490	101351	91494	91493	101350	102526	
240	Tet10	13202	14597	16455	15225	91487	98890	91494	91490	98885	101351	
241	Tet10	13173	16455	14597	15225	91283	98890	91276	91278	101351	98885	
242	Tet10	14571	16455	15225	16128	98754	101351	98749	98753	102526	101350	
243	Tet10	5291	16454	13083	13761	48145	90562	48142	48143	94515	90553	
244	Tet10	5291	16454	5970	13083	48145	52219	48141	48142	90562	52217	
245	Tet10	13083	13761	16454	15993	90553	94515	90562	90561	94514	102469	
246	Tet10	5111	16454	5291	13761	46579	48145	46572	46578	94515	48143	
247	Tet10	5111	16454	5970	5291	46579	52219	46575	46572	48145	48141	
248	Tet10	12874	14847	16454	15993	88884	99971	88889	88888	99970	102469	
249	Tet10	5635	16454	12874	14847	50633	88889	50630	50631	99971	88884	
250	Tet10	5635	5970	16454	14847	50628	52219	50633	50631	52218	99971	
251	Tet10	12874	16454	15934	15993	88889	102427	88886	88888	102469	102426	
252	Tet10	5635	12874	16454	15934	50630	88889	50633	50632	88886	102427	
253	Tet10	6224	16454	13761	15934	53093	94515	53091	53092	102427	94513	
254	Tet10	5111	6224	16454	13761	46577	53093	46579	46578	53091	94515	
255	Tet10	5111	5635	5970	16454	46574	50628	46575	46579	50633	52219	
256	Tet10	5111	5635	16454	6224	46574	50633	46579	46577	50629	53093	
257	Tet10	12964	16453	15132	15973	89655	100967	89653	89654	102455	100966	
258	Tet10	12964	16453	14815	15132	89655	99843	89652	89653	100967	99838	
259	Tet10	7603	12964	16453	14815	60394	89655	60398	60397	89652	99843	
260	Tet10	7591	16453	7603	12964	60331	60398	60326	60329	89655	60394	
261	Tet10	12943	14815	16453	15132	89492	99843	89498	89494	99838	100967	
262	Tet10	7608	12943	16453	14279	60422	89498	60425	60423	89491	97141	
263	Tet10	7591	16453	12964	15973	60331	89655	60329	60330	102455	89654	
264	Tet10	7603	16453	7613	14815	60398	60450	60393	60397	99843	60449	
265	Tet10	7591	16453	7613	7603	60331	60450	60328	60326	60398	60393	
266	Tet10	7608	16453	12943	14815	60425	89498	60422	60424	99843	89492	
267	Tet10	7578	16453	7591	15973	60261	60331	60255	60259	102455	60330	
268	Tet10	7578	7592	7591	16453	60256	60325	60255	60261	60335	60331	
269	Tet10	7592	7608	16453	14279	60333	60425	60335	60334	60423	97141	
270	Tet10	7608	7613	16453	14815	60419	60450	60425	60424	60449	99843	
271	Tet10	7591	16453	7592	7608	60331	60335	60325	60327	60425	60333	
272	Tet10	7591	7613	16453	7608	60328	60450	60331	60327	60419	60425	
273	Tet10	14824	16452	15188	15635	99886	101194	99882	99884	102168	101191	
274	Tet10	14824	15188	16452	15189	99882	101194	99886	99883	101188	101199	
275	Tet10	15071	15188	16452	15635	100645	101194	100649	100647	101191	102168	
276	Tet10	13073	16452	13229	15818	90485	91703	90475	90481	102357	91701	
277	Tet10	13073	14648	16452	15818	90477	99119	90485	90481	99117	102357	
278	Tet10	13229	16452	14824	15635	91703	99886	91696	91700	102168	99884	
279	Tet10	13229	15071	16452	15635	91698	100649	91703	91700	100647	102168	
280	Tet10	15071	16452	15188	15289	100649	101194	100645	100646	101563	101190	
281	Tet10	13073	16452	14648	15987	90485	99119	90477	90482	102466	99118	
282	Tet10	14648	16452	14780	15987	99119	99701	99115	99118	102466	99699	
283	Tet10	14490	16452	14780	14648	98310	99701	98304	98303	99119	99115	
284	Tet10	14780	16452	15289	15987	99701	101563	99696	99699	102466	101562	
285	Tet10	14490	14780	16452	15289	98304	99701	98310	98306	99696	101563	
286	Tet10	13073	16452	14824	13229	90485	99886	90479	90475	91703	91696	
287	Tet10	14490	16452	15818	15953	98310	102357	98307	98308	102445	102356	
288	Tet10	14490	16452	14648	15818	98310	99119	98303	98307	102357	99117	
289	Tet10	13229	15818	16452	15953	91701	102357	91703	91702	102356	102445	
290	Tet10	14490	15071	16452	15953	98305	100649	98310	98308	100648	102445	
291	Tet10	14490	16452	15071	15289	98310	100649	98305	98306	101563	100646	
292	Tet10	15189	15289	16452	15987	101195	101563	101199	101198	101562	102466	
293	Tet10	14824	15189	16452	15987	99883	101199	99886	99885	101198	102466	
294	Tet10	13229	16452	15071	15953	91703	100649	91698	91702	102445	100648	
295	Tet10	14733	15531	16451	15942	99516	102015	99518	99517	102014	102441	
296	Tet10	4817	16451	14733	15531	45063	99518	45061	45062	102015	99516	
297	Tet10	4806	4817	16451	14733	44998	45063	45002	45001	45061	99518	
298	Tet10	14644	14733	16451	15942	99097	99518	99101	99100	99517	102441	
299	Tet10	4806	16451	14644	14733	45002	99101	45000	45001	99518	99097	
300	Tet10	13914	14503	16451	15942	95080	98386	95084	95082	98385	102441	
301	Tet10	13914	14284	16451	14503	95079	97171	95084	95080	97168	98386	
302	Tet10	14284	16451	14503	14776	97171	98386	97168	97169	99681	98384	
303	Tet10	14503	16451	14644	14776	98386	99101	98383	98384	99681	99098	
304	Tet10	4807	16451	4817	15531	45010	45063	45005	45009	102015	45062	
305	Tet10	14283	16451	15531	15942	97167	102015	97165	97166	102441	102014	
306	Tet10	4807	14283	16451	15531	45008	97167	45010	45009	97165	102015	
307	Tet10	1693	16451	14283	14284	27169	97167	27167	27168	97171	97162	
308	Tet10	1693	16451	4807	14283	27169	45010	27165	27167	97167	45008	
309	Tet10	1691	4806	16451	14644	27151	45002	27157	27155	45000	99101	
310	Tet10	14503	14644	16451	15942	98383	99101	98386	98385	99100	102441	
311	Tet10	1691	16451	14284	14776	27157	97171	27154	27156	99681	97169	
312	Tet10	1691	14644	16451	14776	27155	99101	27157	27156	99098	99681	
313	Tet10	1692	4807	16451	4817	27159	45010	27163	27160	45005	45063	
314	Tet10	1692	16451	1693	14284	27163	27169	27158	27162	97171	27168	
315	Tet10	1692	1693	16451	4807	27158	27169	27163	27159	27165	45010	
316	Tet10	1691	16451	1692	14284	27157	27163	27150	27154	97171	27162	
317	Tet10	6522	14313	16450	14790	54674	97346	54676	54675	97340	99747	
318	Tet10	6522	13857	16450	14313	54673	94848	54676	54674	94846	97346	
319	Tet10	6490	16450	6522	13857	54523	54676	54521	54522	94848	54673	
320	Tet10	6490	6522	16450	6517	54521	54676	54523	54520	54651	54654	
321	Tet10	6469	16450	6490	13857	54412	54523	54408	54411	94848	54522	
322	Tet10	6469	6490	16450	6517	54408	54523	54412	54409	54520	54654	
323	Tet10	13857	16450	14313	15881	94848	97346	94846	94847	102396	97344	
324	Tet10	14313	16450	14790	15881	97346	99747	97340	97344	102396	99745	
325	Tet10	6494	6522	16450	14790	54546	54676	54550	54549	54675	99747	
326	Tet10	6494	16450	6522	6517	54550	54676	54546	54545	54654	54651	
327	Tet10	13342	13688	16450	16169	92428	94161	92438	92436	94159	102542	
328	Tet10	13342	16450	15881	16169	92438	102396	92435	92436	102542	102395	
329	Tet10	6469	6488	16450	13594	54407	54513	54412	54410	54511	93756	
330	Tet10	6469	16450	6488	6517	54412	54513	54407	54409	54654	54510	
331	Tet10	6469	13594	16450	13857	54410	93756	54412	54411	93753	94848	
332	Tet10	13688	14790	16450	16169	94156	99747	94161	94159	99746	102542	
333	Tet10	14790	15881	16450	16169	99745	102396	99747	99746	102395	102542	
334	Tet10	6494	16450	13688	14790	54550	94161	54547	54549	99747	94156	
335	Tet10	6494	16450	6517	13688	54550	54654	54545	54547	94161	54652	
336	Tet10	13342	16450	13688	14527	92438	94161	92428	92431	98514	94155	
337	Tet10	13342	16450	13594	15881	92438	93756	92427	92435	102396	93755	
338	Tet10	13342	13594	16450	14527	92427	93756	92438	92431	93754	98514	
339	Tet10	6488	6517	16450	14527	54510	54654	54513	54512	54653	98514	
340	Tet10	6488	16450	13594	14527	54513	93756	54511	54512	98514	93754	
341	Tet10	13594	16450	13857	15881	93756	94848	93753	93755	102396	94847	
342	Tet10	6517	13688	16450	14527	54652	94161	54654	54653	94155	98514	
343	Tet10	3575	13961	16449	14354	38458	95253	38462	38459	95248	97589	
344	Tet10	3575	4637	16449	13961	38456	44211	38462	38458	44209	95253	
345	Tet10	3575	16449	4626	14354	38462	44146	38455	38459	97589	44144	
346	Tet10	3575	16449	4637	4626	38462	44211	38456	38455	44146	44141	
347	Tet10	4626	14354	16449	15234	44144	97589	44146	44145	97587	101383	
348	Tet10	4626	16449	4643	15234	44146	44232	44143	44145	101383	44231	
349	Tet10	4626	4643	16449	4637	44143	44232	44146	44141	44207	44211	
350	Tet10	13066	16449	13961	15823	90429	95253	90423	90428	102358	95252	
351	Tet10	14354	16449	15234	15823	97589	101383	97587	97588	102358	101382	
352	Tet10	4643	16449	13066	15234	44232	90429	44229	44231	101383	90427	
353	Tet10	4637	4643	16449	13066	44207	44232	44211	44208	44229	90429	
354	Tet10	13066	15234	16449	15823	90427	101383	90429	90428	101382	102358	
355	Tet10	11368	13490	16448	13750	81024	93274	81026	81025	93273	94452	
356	Tet10	11368	11403	16448	13490	81023	81198	81026	81024	81196	93274	
357	Tet10	13750	16448	14362	15817	94452	97636	94449	94450	102355	97634	
358	Tet10	11368	16448	11399	13750	81026	81180	81022	81025	94452	81176	
359	Tet10	11368	16448	11403	11399	81026	81198	81023	81022	81180	81173	
360	Tet10	13752	14362	16448	15817	94455	97636	94461	94459	97634	102355	
361	Tet10	11399	16448	13752	14362	81180	94461	81177	81178	97636	94455	
362	Tet10	12896	13490	16448	13266	89092	93274	89097	89090	91964	91967	
363	Tet10	12896	16448	13490	13750	89097	93274	89092	89093	94452	93273	
364	Tet10	11399	11403	11408	16448	81173	81194	81174	81180	81198	81217	
365	Tet10	5274	16448	12994	14902	48008	89900	48004	48006	100071	89897	
366	Tet10	5274	16448	12896	15817	48008	89097	48003	48007	102355	89095	
367	Tet10	5274	12896	16448	14902	48003	89097	48008	48006	89094	100071	
